image_path,rating_count
/home/ubuntu/workspace/image_voting_system/all_images/望月有感_nano.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/梦游天姥吟留别_nano.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/江南曲_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/江南逢李龟年_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/洛阳女儿行_seedream.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/清平调·其二_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/清平调·其二_seedream.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/渭川田家_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/玉阶怨_mj.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/瑶池_mj.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/登乐游原_nano.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/秋夜曲_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/苏武庙_seedream.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/行经华山_seedream.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/行路难·其二_mj.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/赠阙下裴舍人_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/赠阙下裴舍人_seedream.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/辋川闲居赠裴秀才迪_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/送僧归日本_nano.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/送别·山中相送罢_seedream.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/送友人_mj.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/送方外上人_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/送李中丞之襄州_mj.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/送魏万之京_mj.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/逢入京使_mj.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/金陵图_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/长恨歌_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/闺怨_seedream.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/隋宫·乘兴南游不戒严_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/题大庾岭北驿_gpt.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/饯别王十一南游_seedream.jpg,10
/home/ubuntu/workspace/image_voting_system/all_images/下终南山过斛斯山人宿置酒_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/与高适薛据同登慈恩寺浮图_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/为有_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/丽人行_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/云阳馆与韩绅宿别_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/兵车行_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/初发扬子寄元大校书_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/古柏行_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/后宫词_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/听董大弹胡笳声兼寄语弄房给事_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/听蜀僧濬弹琴_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其四_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/哀王孙_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/在狱咏蝉_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/夏日南亭怀辛大_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/夜归鹿门山歌_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/奉和中书舍人贾至早朝大明宫_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/宫词·十二楼中尽晓妆_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/宫词二首·其一_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/宿业师山房期丁大不至_nano.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/宿王昌龄隐居_gpt.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/寄全椒山中道士_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/寻隐者不遇_seedream.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/巴山道中除夜书怀_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/感遇十二首·其七_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/春宿左省_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/春思·莺啼燕语报新年_mj.jpg,9
/home/ubuntu/workspace/image_voting_system/all_images/春怨·纱窗日落渐黄昏_nano.jpg,9
