id,ts,user_id,user_age,user_gender,user_education,poem_title,image_path,image_type,q1_1_right_answer,phase1_response_ms,answers_json,phase2_response_ms,total_response_ms
59,2026-03-01T03:55:46.722267,LuoLuo,30,男,硕士,赠卫八处士,/home/ubuntu/workspace/image_voting_system/all_images/赠卫八处士_seedream.jpg,seedream,B,21564,"{""q1-2"": ""e"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""c"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""e"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""b"", ""q2-10"": ""c""}",57657,79221
60,2026-03-01T03:57:11.361147,LuoLuo,30,男,硕士,清平调·其二,/home/ubuntu/workspace/image_voting_system/all_images/清平调·其二_mj.jpg,mj,C,19247,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""b"", ""q2-2"": ""c"", ""q2-3"": ""b"", ""q2-4"": ""c"", ""q2-5"": ""e"", ""q2-6"": ""e"", ""q2-7"": ""c"", ""q2-8"": ""a"", ""q2-9"": ""c"", ""q2-10"": ""e""}",65392,84639
61,2026-03-01T04:21:44.308933,zl_zl,33,男,硕士,古意,/home/ubuntu/workspace/image_voting_system/all_images/古意_seedream.jpg,seedream,A,66960,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""c"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""d""}",42489,109449
62,2026-03-01T04:22:44.376259,zl_zk,30,女,本科,行路难·其三,/home/ubuntu/workspace/image_voting_system/all_images/行路难·其三_seedream.jpg,seedream,D,113313,"{""q1-2"": ""b"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",150106,263419
63,2026-03-01T04:23:26.259226,zl_sc,30,女,本科,北青萝,/home/ubuntu/workspace/image_voting_system/all_images/北青萝_mj.jpg,mj,A,101394,"{""q1-2"": ""b"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""b""}",155895,257289
64,2026-03-01T04:25:03.547835,zl_zl,33,男,硕士,烈女操,/home/ubuntu/workspace/image_voting_system/all_images/烈女操_mj.jpg,mj,B,57334,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""b"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""c"", ""q2-9"": ""b"", ""q2-10"": ""c""}",141904,199238
65,2026-03-01T04:26:42.541606,zl_syd,30,女,本科,八月十五夜赠张功曹,/home/ubuntu/workspace/image_voting_system/all_images/八月十五夜赠张功曹_gpt.jpg,gpt,A,84387,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",394629,479016
66,2026-03-01T04:27:20.238518,zl_zk,30,女,本科,和贾舍人早朝大明宫之作,/home/ubuntu/workspace/image_voting_system/all_images/和贾舍人早朝大明宫之作_seedream.jpg,seedream,A,88493,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",187369,275862
67,2026-03-01T04:27:54.287852,zl_sc,30,女,本科,将进酒,/home/ubuntu/workspace/image_voting_system/all_images/将进酒_nano.jpg,nano,B,164385,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",103644,268029
68,2026-03-01T04:30:21.528190,zl_zk,30,女,本科,后宫词,/home/ubuntu/workspace/image_voting_system/all_images/后宫词_mj.jpg,mj,B,92811,"{""q1-2"": ""b"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",88478,181289
69,2026-03-01T04:31:21.147599,zl_sc,30,女,本科,下终南山过斛斯山人宿置酒,/home/ubuntu/workspace/image_voting_system/all_images/下终南山过斛斯山人宿置酒_mj.jpg,mj,C,76607,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""a"", ""q2-10"": ""c""}",130253,206860
70,2026-03-01T04:31:50.020536,zl_syd,30,女,本科,隋宫·紫泉宫殿锁烟霞,/home/ubuntu/workspace/image_voting_system/all_images/隋宫·紫泉宫殿锁烟霞_gpt.jpg,gpt,C,183850,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",123629,307479
71,2026-03-01T04:32:06.541105,zl_zl,33,男,硕士,八阵图,/home/ubuntu/workspace/image_voting_system/all_images/八阵图_mj.jpg,mj,C,94819,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""b"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""e"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""c"", ""q2-10"": ""e""}",328175,422994
72,2026-03-01T04:32:25.192456,zl_zk,30,女,本科,逢入京使,/home/ubuntu/workspace/image_voting_system/all_images/逢入京使_mj.jpg,mj,C,63194,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",60471,123665
73,2026-03-01T04:33:27.686232,zl_zk,30,女,本科,秦中感秋寄远上人,/home/ubuntu/workspace/image_voting_system/all_images/秦中感秋寄远上人_gpt.jpg,gpt,A,31365,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",31128,62493
74,2026-03-01T04:33:42.105710,zl_sc,30,女,本科,东郊,/home/ubuntu/workspace/image_voting_system/all_images/东郊_mj.jpg,mj,A,42220,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""d"", ""q2-8"": ""b"", ""q2-9"": ""a"", ""q2-10"": ""b""}",98738,140958
75,2026-03-01T04:33:59.647227,zl_syd,30,女,本科,瑶瑟怨,/home/ubuntu/workspace/image_voting_system/all_images/瑶瑟怨_seedream.jpg,seedream,A,47462,"{""q1-2"": ""b"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",82164,129626
76,2026-03-01T04:34:56.714605,zl_zk,30,女,本科,岁暮归南山,/home/ubuntu/workspace/image_voting_system/all_images/岁暮归南山_seedream.jpg,seedream,B,49824,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",39205,89029
77,2026-03-01T04:35:20.892226,zl_zl,33,男,硕士,泊秦淮,/home/ubuntu/workspace/image_voting_system/all_images/泊秦淮_mj.jpg,mj,B,69279,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""c"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""e""}",125072,194351
78,2026-03-01T04:37:53.880932,zl_sc,30,女,本科,岁暮归南山,/home/ubuntu/workspace/image_voting_system/all_images/岁暮归南山_seedream.jpg,seedream,B,38779,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",212996,251775
79,2026-03-01T04:39:35.346798,zl_syd,30,女,本科,和张仆射塞下曲·其四,/home/ubuntu/workspace/image_voting_system/all_images/和张仆射塞下曲·其四_mj.jpg,mj,B,142496,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""b"", ""q2-10"": ""b""}",193204,335700
80,2026-03-01T04:40:35.602287,zl_zl,33,男,硕士,行路难·其一,/home/ubuntu/workspace/image_voting_system/all_images/行路难·其一_nano.jpg,nano,A,83078,"{""q1-2"": ""b"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",231632,314710
81,2026-03-01T04:41:18.563017,zl_sc,30,女,本科,送梓州李使君,/home/ubuntu/workspace/image_voting_system/all_images/送梓州李使君_gpt.jpg,gpt,C,45592,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""c"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",159090,204682
82,2026-03-01T04:42:32.382523,zl_zk,30,女,本科,赋得古原草送别,/home/ubuntu/workspace/image_voting_system/all_images/赋得古原草送别_mj.jpg,mj,D,112632,"{""q1-2"": ""b"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",111669,224301
83,2026-03-01T04:43:00.975311,zl_syd,30,女,本科,贼退示官吏,/home/ubuntu/workspace/image_voting_system/all_images/贼退示官吏_nano.jpg,nano,A,101733,"{""q1-2"": ""b"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",103896,205629
84,2026-03-01T04:43:02.195554,zl_zl,33,男,硕士,贼退示官吏,/home/ubuntu/workspace/image_voting_system/all_images/贼退示官吏_nano.jpg,nano,B,76985,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",69609,146594
85,2026-03-01T04:43:29.766611,zl_sc,30,女,本科,送李中丞之襄州,/home/ubuntu/workspace/image_voting_system/all_images/送李中丞之襄州_mj.jpg,mj,D,39906,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""c"", ""q2-4"": ""d"", ""q2-5"": ""d"", ""q2-6"": ""d"", ""q2-7"": ""c"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""d""}",91298,131204
86,2026-03-01T04:45:06.885762,zl_syd,30,女,本科,琴歌,/home/ubuntu/workspace/image_voting_system/all_images/琴歌_mj.jpg,mj,C,54039,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""c"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""c"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",71871,125910
87,2026-03-01T04:45:08.266801,zl_zl,33,男,硕士,金陵酒肆留别,/home/ubuntu/workspace/image_voting_system/all_images/金陵酒肆留别_mj.jpg,mj,B,55122,"{""q1-2"": ""d"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",70949,126071
88,2026-03-01T04:45:51.031982,zl_sc,30,女,本科,秋夕,/home/ubuntu/workspace/image_voting_system/all_images/秋夕_gpt.jpg,gpt,A,36212,"{""q1-2"": ""b"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",105053,141265
89,2026-03-01T04:47:51.498862,zl_syd,30,女,本科,凉州词,/home/ubuntu/workspace/image_voting_system/all_images/凉州词_nano.jpg,nano,D,38934,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""d"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""b""}",125679,164613
90,2026-03-01T04:48:40.835222,zl_zl,33,男,硕士,洛阳女儿行,/home/ubuntu/workspace/image_voting_system/all_images/洛阳女儿行_mj.jpg,mj,D,80497,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""c"", ""q2-2"": ""c"", ""q2-3"": ""c"", ""q2-4"": ""b"", ""q2-5"": ""d"", ""q2-6"": ""c"", ""q2-7"": ""b"", ""q2-8"": ""d"", ""q2-9"": ""a"", ""q2-10"": ""e""}",132071,212568
91,2026-03-01T04:48:43.684736,zl_zk,30,女,本科,寄令狐郎中,/home/ubuntu/workspace/image_voting_system/all_images/寄令狐郎中_seedream.jpg,seedream,C,38544,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",51614,90158
92,2026-03-01T04:49:06.838549,zl_syd,30,女,本科,终南别业,/home/ubuntu/workspace/image_voting_system/all_images/终南别业_nano.jpg,nano,B,33143,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",42197,75340
93,2026-03-01T04:49:59.645076,zl_sc,30,女,本科,赠卫八处士,/home/ubuntu/workspace/image_voting_system/all_images/赠卫八处士_nano.jpg,nano,C,114125,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""c"", ""q2-5"": ""c"", ""q2-6"": ""c"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",134488,248613
94,2026-03-01T04:50:34.816231,zl_zk,30,女,本科,利州南渡,/home/ubuntu/workspace/image_voting_system/all_images/利州南渡_mj.jpg,mj,D,56074,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",55057,111131
95,2026-03-01T04:51:13.890632,zl_syd,30,女,本科,登岳阳楼,/home/ubuntu/workspace/image_voting_system/all_images/登岳阳楼_seedream.jpg,seedream,A,46759,"{""q1-2"": ""e"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",80293,127052
96,2026-03-01T04:52:15.966226,zl_zl,33,男,硕士,感遇十二首·其四,/home/ubuntu/workspace/image_voting_system/all_images/感遇十二首·其四_mj.jpg,mj,D,74877,"{""q1-2"": ""c"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""d"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""d"", ""q2-9"": ""a"", ""q2-10"": ""d""}",140254,215131
97,2026-03-01T04:52:36.950955,zl_syd,30,女,本科,夜雨寄北,/home/ubuntu/workspace/image_voting_system/all_images/夜雨寄北_gpt.jpg,gpt,A,55518,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",27542,83060
98,2026-03-01T04:52:56.713254,zl_zk,30,女,本科,送杨氏女,/home/ubuntu/workspace/image_voting_system/all_images/送杨氏女_mj.jpg,mj,B,103348,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""a"", ""q2-10"": ""b""}",38549,141897
99,2026-03-01T04:53:44.695021,zl_sc,30,女,本科,遣怀,/home/ubuntu/workspace/image_voting_system/all_images/遣怀_gpt.jpg,gpt,D,110704,"{""q1-2"": ""b"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""c"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",114346,225050
100,2026-03-01T04:54:11.786587,zl_zl,33,男,硕士,奉济驿重送严公四韵,/home/ubuntu/workspace/image_voting_system/all_images/奉济驿重送严公四韵_mj.jpg,mj,C,60859,"{""q1-2"": ""b"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",54962,115821
101,2026-03-01T05:20:02.282632,高大王,32,女,硕士,同题仙游观,/home/ubuntu/workspace/image_voting_system/all_images/同题仙游观_gpt.jpg,gpt,A,132652,"{""q1-2"": ""c"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",189729,322381
102,2026-03-01T05:22:43.007296,高大王,32,女,硕士,宿建德江,/home/ubuntu/workspace/image_voting_system/all_images/宿建德江_mj.jpg,mj,A,122773,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""d"", ""q2-9"": ""a"", ""q2-10"": ""b""}",37951,160724
103,2026-03-01T05:30:49.699114,高大王,32,女,硕士,蜀先主庙,/home/ubuntu/workspace/image_voting_system/all_images/蜀先主庙_mj.jpg,mj,C,202770,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""d"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""b"", ""q2-10"": ""e""}",283922,486692
104,2026-03-01T05:33:23.807060,高大王,32,女,硕士,宣州谢朓楼饯别校书叔云,/home/ubuntu/workspace/image_voting_system/all_images/宣州谢朓楼饯别校书叔云_mj.jpg,mj,C,75565,"{""q1-2"": ""d"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""c"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-8"": ""d"", ""q2-9"": ""b"", ""q2-10"": ""d""}",78543,154108
105,2026-03-01T05:34:32.832964,高大王,32,女,硕士,锦瑟,/home/ubuntu/workspace/image_voting_system/all_images/锦瑟_seedream.jpg,seedream,D,41688,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",27338,69026
106,2026-03-01T05:36:57.773563,高大王,32,女,硕士,酬郭给事,/home/ubuntu/workspace/image_voting_system/all_images/酬郭给事_seedream.jpg,seedream,B,58092,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""a"", ""q2-6"": ""c"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""c""}",86849,144941
107,2026-03-01T05:40:42.933115,高大王,32,女,硕士,登楼,/home/ubuntu/workspace/image_voting_system/all_images/登楼_seedream.jpg,seedream,B,23306,"{""q1-2"": ""e"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-10"": ""c"", ""q2-9"": ""a""}",201853,225159
108,2026-03-01T05:42:04.126863,LuoLuo,30,男,硕士,回乡偶书,/home/ubuntu/workspace/image_voting_system/all_images/回乡偶书_mj.jpg,mj,C,25413,"{""q1-2"": ""c"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""c"", ""q2-3"": ""b"", ""q2-4"": ""d"", ""q2-5"": ""e"", ""q2-6"": ""e"", ""q2-7"": ""c"", ""q2-8"": ""b"", ""q2-9"": ""c"", ""q2-10"": ""e""}",151610,177023
109,2026-03-01T05:42:48.812630,高大王,32,女,硕士,宿业师山房期丁大不至,/home/ubuntu/workspace/image_voting_system/all_images/宿业师山房期丁大不至_mj.jpg,mj,D,29524,"{""q1-2"": ""d"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""c"", ""q2-3"": ""b"", ""q2-4"": ""c"", ""q2-5"": ""d"", ""q2-6"": ""c"", ""q2-7"": ""c"", ""q2-8"": ""d"", ""q2-9"": ""c"", ""q2-10"": ""e""}",96356,125880
110,2026-03-01T05:44:27.488090,高大王,32,女,硕士,无题·来是空言去绝踪,/home/ubuntu/workspace/image_voting_system/all_images/无题·来是空言去绝踪_mj.jpg,mj,D,20997,"{""q1-2"": ""d"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""d"", ""q2-5"": ""d"", ""q2-6"": ""c"", ""q2-7"": ""b"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""e""}",77678,98675
111,2026-03-01T05:52:58.659425,whu,31,男,硕士,送灵澈上人,/home/ubuntu/workspace/image_voting_system/all_images/送灵澈上人_mj.jpg,mj,C,51564,"{""q1-2"": ""d"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""c"", ""q2-6"": ""d"", ""q2-7"": ""b"", ""q2-8"": ""d"", ""q2-9"": ""c"", ""q2-10"": ""e""}",71630,123194
112,2026-03-01T05:57:51.692546,whu,31,男,硕士,寄韩谏议注,/home/ubuntu/workspace/image_voting_system/all_images/寄韩谏议注_seedream.jpg,seedream,D,163642,"{""q1-2"": ""e"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""d"", ""q2-9"": ""a"", ""q2-10"": ""d""}",129391,293033
113,2026-03-01T06:00:06.183300,whu,31,男,硕士,岁暮归南山,/home/ubuntu/workspace/image_voting_system/all_images/岁暮归南山_mj.jpg,mj,B,55580,"{""q1-2"": ""d"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""c"", ""q2-5"": ""c"", ""q2-6"": ""d"", ""q2-7"": ""a"", ""q2-8"": ""b"", ""q2-9"": ""a"", ""q2-10"": ""d""}",78910,134490
