id,ts,user_id,user_age,user_gender,user_education,poem_title,image_path,image_type,q1_1_right_answer,phase1_response_ms,answers_json,phase2_response_ms,total_response_ms
256,2026-01-30T06:34:17.435133,Luke s,32,女,高中,咏怀古迹五首·其五,/home/ubuntu/workspace/image_voting_system/all_images/咏怀古迹五首·其五_nano.jpg,nano,C,6423,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",20311,26734
257,2026-01-30T06:34:30.857454,睿睿,30,男,本科,终南山,/home/ubuntu/workspace/image_voting_system/all_images/终南山_gpt.jpg,gpt,B,13929,"{""q1-2"": ""c"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",17324,31253
258,2026-01-30T06:34:43.711226,Luke s,32,女,高中,清平调·其一,/home/ubuntu/workspace/image_voting_system/all_images/清平调·其一_mj.jpg,mj,C,6637,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",19639,26276
259,2026-01-30T06:35:10.912513,Luke s,32,女,高中,送李少府贬峡中王少府贬长沙,/home/ubuntu/workspace/image_voting_system/all_images/送李少府贬峡中王少府贬长沙_gpt.jpg,gpt,C,4824,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",22378,27202
260,2026-01-30T06:36:44.719578,Luke s,32,女,高中,别房太尉墓,/home/ubuntu/workspace/image_voting_system/all_images/别房太尉墓_mj.jpg,mj,A,21761,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""b"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""d"", ""q2-7"": ""b"", ""q2-8"": ""b"", ""q2-9"": ""b"", ""q2-10"": ""b"", ""q2-4"": ""b""}",72046,93807
261,2026-01-30T06:36:49.135766,兔,51,男,本科,长恨歌,/home/ubuntu/workspace/image_voting_system/all_images/长恨歌_seedream.jpg,seedream,A,131041,"{""q1-2"": ""a"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",34477,165518
262,2026-01-30T06:37:25.325223,Luke s,32,女,高中,早发白帝城,/home/ubuntu/workspace/image_voting_system/all_images/早发白帝城_nano.jpg,nano,D,14266,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",26339,40605
263,2026-01-30T06:38:26.280691,兔,51,男,本科,夜雨寄北,/home/ubuntu/workspace/image_voting_system/all_images/夜雨寄北_gpt.jpg,gpt,C,56513,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",40632,97145
264,2026-01-30T06:38:33.243885,Luke s,32,女,高中,寄韩谏议注,/home/ubuntu/workspace/image_voting_system/all_images/寄韩谏议注_mj.jpg,mj,D,34360,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""b"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""b"", ""q2-10"": ""c""}",33559,67919
265,2026-01-30T06:39:57.433827,zl_lmm,33,女,博士,奉和中书舍人贾至早朝大明宫,/home/ubuntu/workspace/image_voting_system/all_images/奉和中书舍人贾至早朝大明宫_mj.jpg,mj,A,402150,"{""q1-2"": ""d"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""c"", ""q2-4"": ""c"", ""q2-5"": ""d"", ""q2-6"": ""e"", ""q2-7"": ""b"", ""q2-8"": ""d"", ""q2-9"": ""b"", ""q2-10"": ""d""}",190613,592763
266,2026-01-30T06:43:01.533946,Luke s,32,女,高中,送方外上人,/home/ubuntu/workspace/image_voting_system/all_images/送方外上人_mj.jpg,mj,D,18708,"{""q1-2"": ""a"", ""q1-1"": ""D"", ""q2-2"": ""b"", ""q2-3"": ""b"", ""q2-4"": ""b"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""d"", ""q2-8"": ""b"", ""q2-9"": ""b"", ""q2-10"": ""c"", ""q2-1"": ""a""}",249582,268290
267,2026-01-30T06:43:44.484743,Luke s,32,女,高中,行路难·其三,/home/ubuntu/workspace/image_voting_system/all_images/行路难·其三_mj.jpg,mj,C,25881,"{""q1-2"": ""a"", ""q1-1"": ""C"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",17070,42951
268,2026-01-30T06:44:13.280946,兔,51,男,本科,哀王孙,/home/ubuntu/workspace/image_voting_system/all_images/哀王孙_nano.jpg,nano,C,270803,"{""q1-2"": ""a"", ""q1-1"": ""B"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""a""}",76197,347000
269,2026-01-30T06:45:16.846005,zl_lmm,33,女,博士,清平调·其三,/home/ubuntu/workspace/image_voting_system/all_images/清平调·其三_seedream.jpg,seedream,D,191199,"{""q1-2"": ""e"", ""q1-1"": ""D"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""b"", ""q2-5"": ""a"", ""q2-6"": ""a"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",128213,319412
270,2026-01-30T06:45:38.558725,whu,31,男,硕士,宿业师山房期丁大不至,/home/ubuntu/workspace/image_voting_system/all_images/宿业师山房期丁大不至_seedream.jpg,seedream,A,83051,"{""q1-2"": ""e"", ""q1-1"": ""A"", ""q2-1"": ""a"", ""q2-2"": ""a"", ""q2-3"": ""a"", ""q2-4"": ""a"", ""q2-5"": ""b"", ""q2-6"": ""b"", ""q2-7"": ""a"", ""q2-8"": ""a"", ""q2-9"": ""a"", ""q2-10"": ""b""}",78862,161913
